CS3530,3630POMPOSO,ADANSI,MTN,91.7,0.000501,,,923.2,,,,942.7,,,,1810,0.000173,,,1815,,,,1819,,,,2122,0.000136,,,2124,,,,,,,
1233,Nkawie,ATWIMA NWABIAGYA,TIGO,953.2,0.00000005,,0.05,1841,,,0.07,,0.000049,,,957.2,0.00000005,,0.04,1841,0.0009532,,0.05,,0.000045,,,953.2,,,0.06,1842,,,0.02,,,,
old85,Toase(old85),ATWIMA NWABIAGYA,EXPRESSO,953.2,0.00000024,,0.24,1838,,,0.17,,0.00005,,,953.2,0.00000005,,0.06,1860,0.0009532,,0.05,,0.000069,,,953.2,,,0.13,1832,,,0.17,,,,
0900,0900KOKOBEN,ATWIMA-KWANWOMA,MTN/Airtel,930.2,0.00004197,,0.29,956.2,0.00026526,,0.74,955.2,0.00012977,,0.34,1829,0.00003372,,0.19,1823,0.00005548,,0.24,1823,0.00011153,,0.34,2162,0.00005069,,0.22,2162,0.0000466,,0.23,,,,
,1952SEPAASE,ATWIMA-KWANWOMA,MTN/AIRTEL/TIGO,94.2,0.000189,,,928.7,,,,935.1,,,,1821,0.000289,,,1828,,,,,,,,2126,0.000173,,,2131,,,,2140,,,
2994,2994ATWIMA_BOKO,ATWIMA-KWANWOMA,MTN/Airtel,952.2,0.00076487,,1.26,957.2,0.00777,,4.02,953.2,73.808,,1.24,1827,0.00005576,,0.24,1829,0.00003632,,0.19,1823,0.0000548,,0.24,2138,4.707E-07,,0.02,2147,2.0255E-07,,0.01,2136,302.56,,0.01
,ABUAKWA,ATWIMA-KWANWOMA,AIRTEL/VODAFONE,921.3,0.000121,,,926.8,,,,941.5,,,,1819,0.000205,,,1824,,,,1835,,,,2124,0.0001,,,2128,,,,2133,,,
,Agric Nzema,ATWIMA-KWANWOMA,Airtel ,926.2,0.0006048,,,931.2,,,,955.2,,,,1823,0.00019108,,,1851,,,,1865,,,,2151,0.0000913,,,2163,,,,2163,,,
,APEMHASE_ABUAKWA,ATWIMA-KWANWOMA,AIRTEL/VODAFONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00326,Apire,ATWIMA-KWANWOMA,Airtel,930.7,0.0001419,,0.55,934.7,0.00012215,,0.51,930.7,0.00014169,,0.55,1853,0.00002835,,0.17,1815,0.00003278,,0.18,1815,0.00009201,,0.31,2127,0.00025004,,0.5,2122,0.00000678,,0.08,2127,0.00004446,,0.21
GH 00326,Apire,ATWIMA-KWANWOMA,Airtel,916.1,0.0004043,,,921.4,,,,931.5,,,,1810,0.00022029,,,1816,,,,1821,,,,2121,0.00019367,,,2126,,,,2140,,,
,Atasomanso_2,ATWIMA-KWANWOMA,Airtel,918.1,0.00020173,,,927.3,,,,937.2,,,,1818,0.00021723,,,1829,,,,1836,,,,2124,0.0002544,,,2136,,,,2129,,,
,Tanoso GPRTU,ATWIMA-KWANWOMA,MTN/Airtel,912.4,0.00018418,,,920.5,,,,959.7,,,,1818,0.00010672,,,1828,,,,1828,,,,2126,0.00005423,,,2138,,,,2120,,,
CS 3637,Esreso Kotoku,BOSOMTWI,Tigo,927.2,0.00012462,,,941.2,,,,947.7,,,,1827,0.00037104,,,1841,,,,1858,,,,2123,,,,,,,,2163,,,
CS 3855,Jachie,BOSOMTWI,Tigo,930.7,0.00017337,,,939.7,,,,958.2,,,,1823,0.00048284,,,1844,,,,,,,,2122,0.00005303,,,,,,,,,,
CS 4052,Kokoben,BOSOMTWI,Tigo,925.2,0.0000643,,,935.7,,,,954.7,,,,1820,0.00005067,,,1850,,,,1860,,,,,,,,,,,,2169,,,
CS 4183,Kuntenase,BOSOMTWI,Tigo,930.2,0.00006325,,,953.2,,,,925.2,,,,1802,0.00007743,,,1823,,,,1842,,,,2122,0.00061639,,,2148,,,,,,,
CS 4884,Kuntenase(old83),BOSOMTWI,expresso,926.2,0.00099089,,,953.2,,,,957.2,,,,1853,0.00090522,,,1866,,,,,,,,2123,0.00012733,,,2130,,,,,,,
0408,0408KNUST_2,Ejisu,MTN/Airtel,953.7,0.00031805,,0.81,953.7,0.00254,,2.3,953.7,0.00031009,,0.8,1821,0.00018949,,0.45,1821,0.00032953,,0.6,1821,0.00057947,,0.79,2163,0.00014098,,0.37,2127,0.00029691,,0.54,2128,0.00079844,,0.89
CS1420,2647EJISU_MHYIA,EJISU,MTN,930.7,0.00082758,,,954.2,,,,953.7,,,,1800,0.00005788,,,1821,,,,1860,,,,,,,,,,,,2170,,,
,Adako Jachi,EJISU,AIRTEL,934.1,0.0000981,,,941.4,,,,953.3,,,,1812,0.0000685,,,1816,,,,1824,,,,,,,,2130,,,,2136,,,
,Ahodwo,EJISU,AIRTEL,936.2,0.0000597,,,940.3,,,,948.7,,,,1820,0.0000263,,,1828,,,,1836,,,,2110,0.0000901,,,211.7,,,,2124,,,
ASB1088,Anwomaso,EJISU,AIRTEL,926.2,0.000605,,,931.2,,,,949.2,,,,1823,0.000191,,,1851,,,,1865,,,,2123,0.0000244,,,2139,,,,2163,,,
,ASB,EJISU,AIRTEL,936.2,0.0000597,,,944.7,,,,951.2,,,,1824,0.0000132,,,1842,,,,1853,,,,2112,0.0000801,,,21.22,,,,2164,,,
,ATONSU_1,EJISU,AIRTEL,925.1,0.000505,,,931.2,,,,943.7,,,,1821,0.000181,,,1850,,,,1865,,,,2120,0.0000744,,,2128,,,,2132,,,
ASC1004,Boadi,EJISU,AIRTEL,959.2,0.000715,,,959.7,,,,,,,,1821,0.000952,,,1841,,,,1856,,,,2022,0.000194,,,2129,,,,2164,,,
,Deduako,EJISU,AIRTEL,,,,,943.7,,,,951.2,,,,1835,0.000257,,,1856,,,,1872,,,,2122,0.000189,,,2129,,,,2164,,,
GH0040,Eseresso Newsite,EJISU,AIRTEL,926.7,0.000104,,,931.7,,,,958.7,,,,1800,0.000385,,,1821,,,,1853,,,,2112,,,,2128,,,,2139,,,
40,Eseresso Newsite,EJISU,airtel,931.7,0.00004255,,0.3,933.7,0.00013478,,0.53,932.2,0.00018205,,0.62,1853,0.00016291,,0.41,1853,0.00016903,,0.42,1853,0.00002637,,0.16,2127,0.00067915,,0.83,2128,0.00023218,,0.48,2127,0.00026965,,0.52
GH008,Gyinyasi,Ejisu,MTN/Airtel,959.2,0.0009124,,,920.5,0.00018418,,,935.7,,,,1823,0.00036148,,,1844,,,,1853,,,,2100,0.00025021,,,2113,,,,2140,,,
GH01210,Hwereso,EJISU,AIRTEL,925.2,0.000502,,,930.72,,,,952.7,,,,1812,0.0000869,,,2123,0.000117,,,,,,,2123,0.000118,,,,,,,,,,
ASB1007,KNUST,EJISU,AIRTEL,918,0.000281,,,924.7,,,,936.4,,,,1821,0.000306,,,1827,,,,1836,,,,,,,,2142,,,,2151,,,
9,Kotei,EJISU,AIRTEL,931.2,0.000143,,,953.2,,,,958,,,,1802,0.000354,,,1825,,,,1851,,,,2128,0.000754,,,2139,,,,2162,,,
491,Kuamsi Aperade,EJISU,AIRTEL,931.7,0.000959,,,94.72,,,,955.2,,,,1811,0.000346,,,1823,,,,1854,,,,2123,0.000139,,,2138,,,,2164,,,
,Kwamo,EJISU,AIRTEL,925.2,0.000159,,,933.3,,,,956.2,,,,1815,0.000477,,,1829,,,,2122,0.000307,,,2138,,,,2163,,,,1860,,,
CS2884,BEPOSO_AS,EJISU JUABEN,Vodafone,930.7,0.00026525,,,943.7,,,,957.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
CS2922,BOANKRA,EJISU JUABEN,Vodafone,921.7,0.00010869,,,932.2,,,,959.2,,,,1824,0.00002755,,,,,,,,,,,2128,0.00006058,,,2162,,,,,,,
ASB1217/CS2858,BOMFA_ACHIASE,EJISU JUABEN,VODAFONE/AIRTEL,931.2,0.0002,,,935.7,,,,951.2,,,,1821,0.0000658,,,1830,,,,,,,,,,,,,,,,,,,
CS 2970,Bonwire,EJISU JUABEN,Tigo,933.2,,,,947.2,,,,959.2,,,,1822,0.0009277,,,,,,,,,,,2164,0.00006014,,,,,,,,,,
CS3604,Ejisu(old86),EJISU JUABEN,EXPRESSO,925.7,0.0000763,,,956.2,,,,953.3,,,,1815,0.0000102,,,1844,,,,1853,,,,2127,0.0000219,,,2163,,,,2170,,,
CS3691,Fumesua,EJISU JUABEN,TIGO,927.7,0.0000445,,,935.7,,,,958.2,,,,1856,0.000879,,,1853,,,,,,,,2138,0.00411,,,2164,,,,,,,
cs 3894,Juabeng,EJISU JUABEN,Tigo,943.7,0.00008002,,,953.7,,,,955.2,,,,1824,0.00007024,,,1844,,,,1844,,,,2128,0.00012931,,,2163,,,,,,,
1228,Juabeng,EJISU JUABEN,TIGO/VODAFONE,955.2,0,,,1844,0,,,,0.000034,,,953.7,,,,1842,0.0009552,,,,0.000048,,,955.2,,,,1854,,,,,,,
CS 4506,NEW_KOFORIDUA_KASAPA,EJISU JUABEN,Vodafone,926.2,0.00003335,,,947.2,,,,959.2,,,,1853,0.00014412,,,,,,,,,,,,0,,,,,,,,,,
CS 4502,Nobewam,EJISU JUABEN,Tigo,927.2,0.00008514,,,958.2,,,,954.7,,,,1853,0.00004442,,,1869,,,,1875,,,,,0,,,,,,,,,,
CS 2970,ONWE,EJISU JUABEN,Vodafone,955.2,0.00012185,,,953.7,,,,,,,,1821,0.0000602,,,1823,,,,1830,,,,2122,0.00001536,,,2164,,,,,,,
CS0492,0651EJISU,EJISU JUABENG,MTN,927.2,0.00047,,,953.7,,,,957.7,,,,1823,0.0000826,,,1844,,,,1856,,,,2122,0.000653,,,2132,,,,2162,,,
CS0741,0925EJISU_2,EJISU JUABENG,MTN,932.2,0.000886,,,958.2,,,,959.2,,,,1809,0.000123,,,1827,,,,1853,,,,2111,0.000376,,,2127,,,,2163,,,
CS0776,0964NOBEWAM,EJISU JUABENG,mtn,927.2,0.00040588,,,952.2,,,,947.2,,,,1853,0.00002731,,,1872,,,,1880,,,,,0,,,,,,,,,,
1922,1922BEPOSO,EJISU JUABENG,MTN,945.2,0.00053675,,,953.7,,,,935.7,,,,1823,0.00024473,,,1842,,,,1853,,,,2127,0.00001683,,,2138,,,,,,,
CS 1305/1928,1924KWAMO,EJISU JUABENG,mtn,932.2,0.00035646,,,956.7,,,,957.7,,,,1802,0.00002122,,,1836,,,,1853,,,,2127,0.00055155,,,,,,,2138,,,
CS1321,1946KWASO,EJISU JUABENG,MTN,926.2,0.000445,,,947.2,,,,958.7,,,,1851,0.0000328,,,1860,,,,1872,,,,2123,0.000177,,,2126,,,,,,,
CS 2921,2617BONKRA,EJISU JUABENG,MTN,927.2,0.00019135,,,945.2,,,,959.2,,,,1821,0.00005157,,,1860,,,,,,,,2153,0.00055701,,,,,,,,,,
CS1727/2676,2976PIASE,EJISU JUABENG,MTN,925.7,0.000457,,,947.2,,,,955.2,,,,1853,0.0000653,,,,,,,,,,,2123,0.0000763,,,2163,,,,,,,
CS 1729/2978,2978ASOTWE,EJISU JUABENG,mtn,926.7,0.00031847,,,955.2,,,,,,,,1830,0.0000463,,,1856,,,,1842,,,,2123,0.00039711,,,2163,,,,,,,
CS1739,2986ONWI,EJISU JUABENG,MTN,954.7,0.000748,,,958.7,,,,,,,,1815,0.0000955,,,1823,,,,1856,,,,2122,0.0000667,,,2154,,,,2169,,,
CS1139,2988ADUMASA,EJISU JUABENG,MTN,926.87,0.00054557,,,952.7,,,,950.7,,,,,,,,,,,,,,,,2110,0.00020073,,,2122,,,,,,,
CS 1762,3612AKYEASE,EJISU JUABENG,mtn,947.2,0.00025539,,,955.7,,,,959.2,,,,1826,0.00004887,,,1851,,,,1860,,,,,0,,,,,,,,,,
,Juaben,EJISU-JUABENG,AIRTEL,914.7,0.000109,,,921.8,,,,929.2,,,,1812,0.000209,,,1822,,,,1826,,,,2126,0.0000292,,,2134,,,,2141,,,
0305,0305ASH_FM,KUMASI,MTN/AIRTEL,953.7,0.00225,,2.17,1821,0.00046652,,0.71,2163,0.00016763,,0.41,953.7,0.00129,,1.64,1824,0.00028622,,0.55,2163,0.00027721,,0.52,959.2,0.00098132,,1.42,1824,0.00023844,,0.51,2163,0.00017864,,0.42
0424,0424BOMSO,KUMASI,MTN/Airtel,952.2,0.00139,,1.7,954.7,0.00215,,2.12,959.2,0.00054621,,1.06,1826,0.00013131,,0.37,1823,0.0000807,,0.29,1823,0.00022268,,0.49,2168,0.00003406,,0.18,2166,0.00009501,,0.31,2168,0.00012452,,0.35
4226,0426UADDARA,KUMASI,MTN/AIRTEL,954.7,0.00129,,1.64,1824,0.00074199,,0.9,2162,0.00044699,,0.67,954.7,0.00198,,2.03,1821,0.00116,,1.13,2163,0.00009382,,0.3,954.7,0.00095814,,1.41,1821,0.00038439,,0.64,2138,0.0001112,,0.33
0472,0472ASOWA_3,KUMASI,MTN/Airtel,952.2,0.00080009,,1.29,930.7,0.00165,,1.86,954.2,0.00127,,1.63,1824,0.00008653,,0.3,1824,0.00017726,,0.44,1821,0.00046989,,0.71,2128,0.00118,,0.09,2127,0.00036895,,0.61,2128,0.0003691,,0.61
0481,0481APERADE,KUMASI,MTN/AIRTEL,955.2,0.00142,,1.72,1823,0.00019816,,0.46,2128,0.00030501,,0.55,955.2,0.00286,,2.44,1823,0.00015609,,0.41,2128,0.00058543,,0.76,952.2,0.00193,,2.01,1826,0.00071219,,0.91,2163,0.00029449,,0.54
GH 0010/1305,1305EMENA_2,KUMASI,airtel/mtn,955.2,0.00123,,1.6,953.2,0.00184,,1.96,954.2,0.00182,,1.95,1823,0.00030773,,0.58,1823,0.00007257,,0.28,1821,0.00014854,,0.4,2128,0.00005411,,0.23,2127,0.00009842,,0.31,2128,0.00008825,,0.29
1306,1306KOTEI_2,KUMASI,Airtel/MTN,957.2,0.00020593,,0.65,934.7,0.00009652,,0.45,933.7,0.00013435,,0.53,1854,0.00027218,,0.54,1823,0.00013715,,0.38,1830,0.00067388,,0.85,2127,0.00030987,,0.55,2163,0.0002471,,0.5,2162,0.00026657,,0.51
1325,1325KWADASO_STP,KUMASI,MTN/AIRTEL,954.7,0.00037023,,0.89,1830,0.0000774,,0.29,2136,0.00000239,,0.04,954.2,0.00022951,,0.69,1830,0.00007849,,0.29,2123,0.00000391,,0.06,939.2,0.00016842,,0.5,1821,0.00025506,,0.52,2163,0.00000443,,0.06
GH0023,Abrepo,KUMASI,AIRTEL/EXPRESSO,931.2,0.00023745,,0.71,939.2,0.00195,,2.03,937.2,0.00109,,1.52,1853,0.0000156,,0.71,1853,0.00001073,,0.1,1808,0.0000285,,0.17,2127,0.0000947,,0.3,2146,0.00254,,1.6,2147,0.00102,,1.02
0027,Adiembra Fakyembra,KUMASI,AIRTEL,944.2,0.00057507,,1.1,944.2,0.00084506,,1.33,944.2,0.00153,,1.79,1820,0.00000653,,0.08,1842,0.00000489,,0.07,1815,0.00704,,0.08,2123,0.00002757,,0.16,2122,0.00029208,,0.54,2133,0.00012113,,0.35
243,Adum,KUMASI,airtel,954.2,0.00098634,,1.43,956.7,0.00024788,,0.71,932.2,0.00023092,,0.7,1821,0.00044125,,0.69,1823,0.00032719,,0.59,1821,0.00006592,,0.26,2128,0.00005046,,0.22,2128,0.00015348,,0.39,2127,0.00010409,,0.32
2213,Adum Rooftop,KUMASI,AIRTEL,955.2,0.00032356,,0.82,1823,0.00074271,,0.9,2163,0.0001228,,0.35,957.8,0.00047932,,0.87,1822,0.513021,,0.63,2165,0.00676768,,0.45,952.7,0.00029371,,0.39,1824,0.00040836,,0.0009,2164,0.00012347,,0.12
0026,Agric Office,KUMASI,AIRTEL,944.7,0.00009671,,0.45,1820,0.00001728,,0.13,2123,0.00003938,,0.19,944.7,0.00006242,,0.36,1808,0.004142,,0.36,2122,0.0000168,,0.13,926.2,0.00012845,,0.82,1815,0.00002216,,0.15,2127,0.0001073,,0.3
0007/1304,Ahinsin Estate,KUMASI,airtel/mtn,952.7,0.00147,,1.75,954.7,0.00020298,,0.65,952.7,0.00131,,1.61,1853,0.00033279,,0.59,1818,0.00016658,,0.42,1824,0.00013454,,0.38,2163,0.00025446,,0.5,2163,0.00009558,,0.31,2164,0.0002775,,0.53
1260,ANWOMASO,KUMASI,Vodafone/Airtel,948.7,0.000318,,0.81,948.2,0.00043733,,0.95,947.7,0.00018371,,0.62,1854,0.00020723,,0.47,1854,0.00002175,,0.16,1854,0.00003768,,0.16,2123,0.00028052,,0.53,2122,0.00020908,,0.46,2123,0.00051898,,0.72
1856,Asafo Market,KUMASI,TIGO/VODAFONE/AIRTEL,944.7,0.00468,,3.14,1833,0.00101,,1.05,2128,0.00074381,,0.86,947.2,0.00137,,1.7,1836,0.00091993,,0.99,2122,0.00137,,1.17,947.7,0.00262,,2.35,1835,0.00104,,1.06,2123,0.32957,,0.57
1840,Asawasi,KUMASI,tigo/airtel,930.6,0.00061487,,1.14,932.2,0.00035566,,0.87,930.7,0.00002568,,0.23,1842,0.00033878,,0.62,1845,0.0001174,,0.35,1841,0.00000623,,0.08,2127,0.00012455,,0.35,2127,0.00015435,,0.39,2128,0.00001173,,0.1
1293,Atimatim,KUMASI,TIGO/AIRTEL,937.7,0.00000021,,0.21,1844,0.002163,,0.71,2163,0.000033,,0.02,9477,0.00000016,,0.32,1844,0.0009362,,0.16,2163,0.000037,,0.02,936.2,0.00000001,,0.32,1841,,,0.24,2162,,,0.01
,Ayeduase,KUMASI,Tigo/Airtel,933.7,0.001697,,0.6,933.2,0.00033429,,0.84,933.7,0.00027381,,0.76,1818,0.0001071,,0.34,1848,0.00007465,,0.28,1841,0.00007634,,0.28,2147,0.00015665,,0.39,2148,0.00032297,,0.57,2147,0.00014491,,0.38
1258,CAMPUS_SOBORO,KUMASI,vodafone/airtel,947.2,0.00046344,,0.98,954.2,0.0005821,,1.1,947.2,0.00043818,,0.96,1809,0.00010297,,0.33,1811,0.0000115,,0.11,1820,0.00000764,,0.09,2121,0.00016124,,0.4,2122,0.00007513,,0.27,2122,0.00041942,,0.65
old63,Capital(Kumasi)(old63),KUMASI,Expresso,937.7,0.00003826,,0.28,937.7,0.00006253,,0.36,937.7,0.0000856,,0.42,1851,0.00000967,,0.1,1851,0.00003894,,0.2,1851,0.00015564,,0.4,2148,0.00000481,,0.06,2147,0.00000506,,0.07,2122,0.00001336,,0.11
1278,Cultural Centre,KUMASI,Tigo/Airtel,947.2,0.00015813,,0.6,935.2,0.00070501,,1.22,950.2,0.00015083,,0.56,1842,0.00018024,,0.44,1841,0.0000724,,0.27,1818,0.00014909,,0.4,2128,0.00012644,,0.35,2128,0.00012395,,0.35,2148,0.00005411,,0.23
0039,Daban,KUMASI,AIRTEL,932.2,0.00044905,,0.97,1853,0.00549,,0.07,2127,0.00008716,,0.29,932.2,0.0007514,,1.26,1853,0.00001112,,0.1,2128,0.00098085,,0.99,931.2,0.00039516,,0.91,1853,0.00002542,,0.16,2127,0.00166,,1.29
,Daban,KUMASI,Airtel,912.7,0.00030412,,,917.7,,,,936.7,,,,1816,0.0003012,,,1820,,,,1831,,,,2121,0.00018006,,,2125,,,,2139,,,
,Danyame,KUMASI,AIRTEL/TIGO,926.3,0.00000292,,2.5,1851,0.00021403,,0.48,2136,0.00011638,,0.34,926.2,0.00021578,,0.76,1851,0.00011769,,0.35,2128,0.00001565,,0.12,935.2,0.00021604,,0.67,1851,0.00016406,,0.42,2128,0.00013154,,0.36
1287,Deduako,KUMASI,tigo/vodafone/airtel,944.7,0.00070484,,1.21,944.7,0.00336,,2.66,944.7,0.00070028,,1.21,1841,0.00014228,,0.39,1853,0.0001215,,0.36,1853,0.00020632,,0.47,2123,0.00013118,,0.36,2123,0.00021686,,0.46,2122,20.179,,0.45
0034,Denkyemuoso,KUMASI,AIRTEL,955.7,0.00000403,,0.09,1809,5.752E-07,,0.09,2128,9.913E-08,,0.01,954.2,0.00000772,,0.12,,,,,2128,9.907E-08,,0.01,954.2,9.7294E-07,,0.04,1803,0.000318,,0.05,2128,7.88E-08,,0.01
6,Dompoase New Site,KUMASI,AIRTEL,931.2,0.00003468,,0.27,1818,0.00002816,,0.21,2128,0.00002614,,0.16,930.2,0.00009096,,0.44,1812,0.00005705,,0.25,2128,0.00002249,,0.15,925.2,0.00003634,,0.27,1815,0.00006023,,0.25,2127,0.00001188,,0.1
GH0041,Duase Palace,KUMASI,AIRTEL,953.2,0.00000019,,0.19,1853,0.002162,,0.03,2162,0.000048,,0.01,953,0.00000003,,0.17,1853,0.0009477,,0.03,2163,0.000059,,0.01,947.7,0.00000001,,0.14,1853,,,0.02,2162,,,0.01
0012,Fumesua,KUMASI,Airtel/vodafone,955.2,0.00228,,2.18,953.7,0.00153,,1.79,956.7,0.0012,,1.58,1809,0.00004658,,0.22,1853,0.00002928,,0.22,1817,0.000063,,0.26,2128,0.0005646,,0.75,2162,0.00025909,,0.51,2128,0.021027,,0.46
0008,Gyinyasi,KUMASI,airtel,925.7,0.00184,,1.99,954.2,0.00116,,1.55,954.2,0.0009241,,1.38,1853,0.00058315,,0.79,1853,0.00013822,,0.38,1853,0.00008324,,0.29,2138,0.00015418,,0.39,2138,0.00003763,,0.19,2130,0.00001375,,0.11
0011,Kentinkrono,KUMASI,AIRTEL,931.2,0.00003878,,0.28,930.2,0.00002488,,0.23,939.2,0.0000504,,0.32,1845,0.00001255,,0.11,1845,0.00001641,,0.13,1844,0.000003774,,0.2,2127,0.00001971,,0.14,2122,0.00000297,,0.05,2122,0.00000447,,0.06
0009,KNUST Ayigya,KUMASI,AIRTEL,957.2,0.00020593,,0.65,1854,0.00027218,,0.54,2127,0.00030987,,0.55,934.7,0.00009652,,0.45,1823,0.00013715,,0.38,2163,0.0002471,,0.5,933.7,0.00013435,,0.53,1830,0.00067388,,0.85,2162,0.00026657,,51
,Kumasi Stadium,KUMASI,Tigo/Airtel,935.7,0.00060737,,1.13,938.2,0.00039964,,0.92,934.2,0.00028454,,0.77,1818,0.00015523,,0.41,1842,0.00024982,,0.51,1842,0.00020527,,0.47,2147,0.00006208,,0.25,2148,0.00015562,,0.39,2148,0.00051214,,0.72
002,Kumasi002,KUMASI,Expresso,930.7,0.00000262,,0.07,926.2,0.00000144,,0.05,926.2,0.00000335,,0.08,1853,6.5107E-07,,0.22,1853,6.4975E-07,,0.02,1853,4.691E-07,,0.02,2124,6.107E-08,,0.02,2122,0.00000254,,0.05,2122,3.2467E-07,,0.01
004,Kumasi004(Konkromansi),KUMASI,Expresso,927.7,0.00002405,,0.22,955.2,0.00001293,,0.16,944.7,0.0000561,,0.34,1853,0.00000809,,0.09,1853,0.00001133,,0.11,1853,0.00000667,,0.08,2122,0.00000322,,0.05,2122,0.00002045,,0.14,2122,0.00000985,,0.09
